region,system,network,isIO,instanceId,vCpu,memory,intranetGbps,intranetPPS,hourlyPrice,weeklyPrice,standard,monthlyPrice,yearlyPrice,2yearPrice,3yearPrice,4yearPrice,5yearPrice
cn-beijing,linux,vpc,TRUE,ecs.gn5-c8g1.14xlarge,54,480,25,400,123.13,9929.36,35462,35462,361712.4,595761.6,663848.64,714913.92,744702
cn-beijing,linux,vpc,TRUE,ecs.gn4.14xlarge,56,96,10,120,29.86,2407.72,8599,8169.05,77391,123825.6,139303.8,148590.72,154782
cn-beijing,linux,vpc,TRUE,ecs.d1ne-c14d3.14xlarge,56,224,35,450,38.92,3138.52,11209,10648.55,100881,161409.6,181585.8,193691.52,201762
cn-beijing,linux,vpc,TRUE,ecs.ga1.14xlarge,56,160,10,120,35.16,2835,10125,9618.75,91125,145800,164025,174960,182250
cn-beijing,linux,vpc,TRUE,ecs.d1ne.14xlarge,56,224,40,450,46.79,3773,13475,12801.25,121275,194040,218295,232848,242550
cn-beijing,linux,vpc,TRUE,ecs.gn5i-c28g1.14xlarge,56,224,10,200,43.06,3472,12400,11780,111600,178560,200880,214272,223200
cn-beijing,linux,vpc,TRUE,ecs.f1-c28f1.14xlarge,56,224,10,200,30.28,2441.6,8720,8284,78480,125568,141264,150681.6,156960
cn-beijing,linux,vpc,TRUE,ecs.sn2ne.14xlarge,56,224,10,450,27.81,2242.24,8008,7607.6,72072,115315.2,129729.6,138378.24,144144
cn-beijing,linux,vpc,TRUE,ecs.i1.14xlarge,56,224,10,120,37.24,2544.08,9086,8631.7,81774,130838.4,147193.2,157006.08,163548
cn-beijing,linux,vpc,TRUE,ecs.gn5-c28g1.14xlarge,56,224,10,200,47.75,3850.84,13753,13753,140280.6,231050.4,257456.16,277260.48,288813
cn-beijing,linux,vpc,TRUE,ecs.d1.14xlarge,56,224,20,140,44.55,3592.68,12831,12189.45,115479,184766.4,207862.2,221719.68,230958
cn-beijing,linux,vpc,TRUE,ecs.se1.14xlarge,56,480,10,120,44.29,2869.44,10248,10248,104529.6,172166.4,184464,245952,307440
cn-beijing,linux,vpc,TRUE,ecs.se1ne.14xlarge,56,480,10,450,35.58,2869.44,10248,9735.6,92232,147571.2,166017.6,177085.44,184464
cn-beijing,linux,vpc,TRUE,ecs.re4.20xlarge,80,960,15,350,68.75,5544,19800,19800,201960,332640,356400,475200,594000
cn-beijing,linux,vpc,TRUE,ecs.re4.40xlarge,160,1920,30,700,137.5,11088,39600,39600,403920,665280,712800,950400,1188000
cn-beijing,linux,classic,TRUE,ecs.xn4.small,1,1,低,低,0.16,12.6,45,45,459,756,810,1080,1350
cn-beijing,linux,classic,TRUE,ecs.n4.small,1,2,低,低,0.29,23.52,84,84,856.8,1411.2,1512,2016,2520
cn-beijing,linux,classic,TRUE,ecs.mn4.small,1,4,低,低,0.54,43.4,155,155,1581,2604,2790,3720,4650
cn-beijing,linux,classic,TRUE,ecs.e4.small,unknown,unknown,unknown,unknown,0.9,72.8,260,260,2652,4368,4680,6240,7800
cn-beijing,linux,classic,TRUE,ecs.n4.large,2,4,低,低,0.71,57.12,204,204,2080.8,3427.2,3672,4896,6120
cn-beijing,linux,classic,TRUE,ecs.mn4.large,2,8,低,低,1.08,86.8,310,310,3162,5208,5580,7440,9300
cn-beijing,linux,classic,TRUE,ecs.se1.large,2,16,0.5,5,1.53,102.48,366,366,3733.2,6148.8,6588,8784,10980
cn-beijing,linux,classic,TRUE,ecs.n4.xlarge,4,8,低,低,1.42,114.24,408,408,4161.6,6854.4,7344,9792,12240
cn-beijing,linux,classic,TRUE,ecs.mn4.xlarge,4,16,低,低,2.15,173.6,620,620,6324,10416,11160,14880,18600
cn-beijing,linux,classic,TRUE,ecs.i1.xlarge,4,16,0.8,10,2.94,181.72,649,649,6619.8,10903.2,11682,15576,19470
cn-beijing,linux,classic,TRUE,ecs.se1.xlarge,4,32,0.8,10,3.07,204.96,732,732,7466.4,12297.6,13176,17568,21960
cn-beijing,linux,classic,TRUE,ecs.n4.2xlarge,8,16,低,低,2.83,228.48,816,816,8323.2,13708.8,14688,19584,24480
cn-beijing,linux,classic,TRUE,ecs.mn4.2xlarge,8,32,低,低,4.3,347.2,1240,1240,12648,20832,22320,29760,37200
cn-beijing,linux,classic,TRUE,ecs.i1.2xlarge,8,32,1.5,20,5.89,363.44,1298,1298,13239.6,21806.4,23364,31152,38940
cn-beijing,linux,classic,TRUE,ecs.se1.2xlarge,8,64,1.5,20,6.14,409.92,1464,1464,14932.8,24595.2,26352,35136,43920
cn-beijing,linux,classic,TRUE,ecs.i1.3xlarge,12,48,2,40,6.76,545.16,1947,1947,19859.4,32709.6,35046,46728,58410
cn-beijing,linux,classic,TRUE,ecs.n4.4xlarge,16,32,低,低,5.67,456.96,1632,1632,16646.4,27417.6,29376,39168,48960
cn-beijing,linux,classic,TRUE,ecs.mn4.4xlarge,16,64,低,低,8.61,694.4,2480,2480,25296,41664,44640,59520,74400
cn-beijing,linux,classic,TRUE,ecs.i1-c5d1.4xlarge,16,64,3,40,14.44,942.32,3365.44,3365.44,34327.49,56539.39,60577.92,80770.56,100963.2
cn-beijing,linux,classic,TRUE,ecs.i1.4xlarge,16,64,3,40,11.77,726.88,2596,2596,26479.2,43612.8,46728,62304,77880
cn-beijing,linux,classic,TRUE,ecs.se1.4xlarge,16,128,3,40,12.28,819.84,2928,2928,29865.6,49190.4,52704,70272,87840
cn-beijing,linux,classic,TRUE,ecs.i1.6xlarge,unknown,unknown,unknown,unknown,13.521,1090.32,3894,3894,39718.8,65419.2,70092,93456,116820
cn-beijing,linux,classic,TRUE,ecs.n4.8xlarge,32,64,低,低,11.33,913.92,3264,3264,33292.8,54835.2,58752,78336,97920
cn-beijing,linux,classic,TRUE,ecs.mn4.8xlarge,32,128,低,低,17.22,1388.8,4960,4960,50592,83328,89280,119040,148800
cn-beijing,linux,classic,TRUE,ecs.i1.8xlarge,32,128,6,80,23.54,1453.76,5192,5192,52958.4,87225.6,93456,124608,155760
cn-beijing,linux,classic,TRUE,ecs.i1-c10d1.8xlarge,32,128,6,80,25.14,1582.96,5653.44,5653.44,57665.09,94977.79,101761.92,135682.56,169603.2
cn-beijing,linux,classic,TRUE,ecs.se1.8xlarge,32,256,6,80,24.56,1639.68,5856,5856,59731.2,98380.8,105408,140544,175680
cn-beijing,linux,classic,TRUE,ecs.i1.14xlarge,56,224,10,120,37.24,2544.08,9086,9086,92677.2,152644.8,163548,218064,272580
cn-beijing,linux,classic,TRUE,ecs.se1.14xlarge,56,480,10,120,44.29,2869.44,10248,10248,104529.6,172166.4,184464,245952,307440
cn-beijing,linux,vpc,TRUE,ecs.n1.tiny,unknown,unknown,unknown,unknown,0.15,12.04,43,43,438.6,722.4,774,1032,1290
cn-beijing,linux,vpc,TRUE,ecs.n1.small,1,2,低,低,0.28,22.4,80,80,816,1344,1440,1920,2400
cn-beijing,linux,vpc,TRUE,ecs.n2.small,1,4,低,低,0.49,39.48,141,141,1438.2,2368.8,2538,3384,4230
cn-beijing,linux,vpc,TRUE,ecs.e3.small,1,8,低,低,0.86,69.72,249,249,2539.8,4183.2,4482,5976,7470
cn-beijing,linux,vpc,TRUE,ecs.sn1.medium,2,4,0.5,5,0.9,72.52,259,259,2641.8,4351.2,4662,6216,7770
cn-beijing,linux,vpc,TRUE,ecs.n1.medium,2,4,低,低,0.65,52.64,188,188,1917.6,3158.4,3384,4512,5640
cn-beijing,linux,vpc,TRUE,ecs.n2.medium,2,8,低,低,1.02,82.32,294,294,2998.8,4939.2,5292,7056,8820
cn-beijing,linux,vpc,TRUE,ecs.sn2.medium,2,8,0.5,5,1.2,80.08,286,286,2917.2,4804.8,5148,6864,8580
cn-beijing,linux,vpc,TRUE,ecs.e3.medium,2,16,低,低,1.73,139.44,498,498,5079.6,8366.4,8964,11952,14940
cn-beijing,linux,vpc,TRUE,ecs.sn1.large,4,8,0.8,10,1.8,145.04,518,518,5283.6,8702.4,9324,12432,15540
cn-beijing,linux,vpc,TRUE,ecs.n1.large,4,8,低,低,1.35,108.64,388,388,3957.6,6518.4,6984,9312,11640
cn-beijing,linux,vpc,TRUE,ecs.n2.large,4,16,低,低,2.04,164.64,588,588,5997.6,9878.4,10584,14112,17640
cn-beijing,linux,vpc,TRUE,ecs.sn2.large,4,16,0.8,10,2.41,160.16,572,572,5834.4,9609.6,10296,13728,17160
cn-beijing,linux,vpc,TRUE,ecs.e3.large,4,32,低,低,3.46,278.88,996,996,10159.2,16732.8,17928,23904,29880
cn-beijing,linux,vpc,TRUE,ecs.n1.xlarge,8,16,低,低,2.69,217.28,776,776,7915.2,13036.8,13968,18624,23280
cn-beijing,linux,vpc,TRUE,ecs.sn1.xlarge,8,16,1.5,20,3.6,290.08,1036,1036,10567.2,17404.8,18648,24864,31080
cn-beijing,linux,vpc,TRUE,ecs.sn2.xlarge,8,32,1.5,20,4.82,320.32,1144,1144,11668.8,19219.2,20592,27456,34320
cn-beijing,linux,vpc,TRUE,ecs.e3.xlarge,8,64,低,低,6.92,557.76,1992,1992,20318.4,33465.6,35856,47808,59760
cn-beijing,linux,vpc,TRUE,ecs.n1.3xlarge,16,32,低,低,5.39,434.56,1552,1552,15830.4,26073.6,27936,37248,46560
cn-beijing,linux,vpc,TRUE,ecs.sn1.3xlarge,16,32,3,40,7.19,580.16,2072,2072,21134.4,34809.6,37296,49728,62160
cn-beijing,linux,vpc,TRUE,ecs.n2.3xlarge,16,64,低,低,8.17,658.56,2352,2352,23990.4,39513.6,42336,56448,70560
cn-beijing,linux,vpc,TRUE,ecs.sn2.3xlarge,16,64,3,40,9.64,640.64,2288,2288,23337.6,38438.4,41184,54912,68640
cn-beijing,linux,vpc,TRUE,ecs.e3.3xlarge,16,128,低,低,13.83,1115.52,3984,3984,40636.8,66931.2,71712,95616,119520
cn-beijing,linux,vpc,TRUE,ecs.n1.7xlarge,32,64,低,低,10.78,869.12,3104,3104,31660.8,52147.2,55872,74496,93120
cn-beijing,linux,vpc,TRUE,ecs.sn1.7xlarge,32,64,6,80,14.39,1160.32,4144,4144,42268.8,69619.2,74592,99456,124320
cn-beijing,linux,vpc,TRUE,ecs.sn2.7xlarge,32,128,6,80,19.28,1281.28,4576,4576,46675.2,76876.8,82368,109824,137280
cn-beijing,linux,vpc,TRUE,ecs.n2.7xlarge,32,128,低,低,16.32,1317.12,4704,4704,47980.8,79027.2,84672,112896,141120
cn-beijing,linux,vpc,TRUE,ecs.e3.7xlarge,unknown,unknown,unknown,unknown,27.67,2231.04,7968,7968,81273.6,133862.4,143424,191232,239040
cn-beijing,linux,vpc,TRUE,ecs.sn2.13xlarge,56,224,10,120,33.5,2242.24,8008,8008,81681.6,134534.4,144144,192192,240240
cn-beijing,linux,classic,TRUE,ecs.n1.tiny,unknown,unknown,unknown,unknown,0.15,12.04,43,43,438.6,722.4,774,1032,1290
cn-beijing,linux,classic,TRUE,ecs.n1.small,1,2,低,低,0.28,22.4,80,80,816,1344,1440,1920,2400
cn-beijing,linux,classic,TRUE,ecs.n2.small,1,4,低,低,0.49,39.48,141,141,1438.2,2368.8,2538,3384,4230
cn-beijing,linux,classic,TRUE,ecs.e3.small,1,8,低,低,0.86,69.72,249,249,2539.8,4183.2,4482,5976,7470
cn-beijing,linux,classic,TRUE,ecs.sn1.medium,2,4,0.5,5,0.9,72.52,259,259,2641.8,4351.2,4662,6216,7770
cn-beijing,linux,classic,TRUE,ecs.n1.medium,2,4,低,低,0.65,52.64,188,188,1917.6,3158.4,3384,4512,5640
cn-beijing,linux,classic,TRUE,ecs.n2.medium,2,8,低,低,1.02,82.32,294,294,2998.8,4939.2,5292,7056,8820
cn-beijing,linux,classic,TRUE,ecs.sn2.medium,2,8,0.5,5,1.2,80.08,286,286,2917.2,4804.8,5148,6864,8580
cn-beijing,linux,classic,TRUE,ecs.e3.medium,2,16,低,低,1.73,139.44,498,498,5079.6,8366.4,8964,11952,14940
cn-beijing,linux,classic,TRUE,ecs.n1.large,4,8,低,低,1.35,108.64,388,388,3957.6,6518.4,6984,9312,11640
cn-beijing,linux,classic,TRUE,ecs.sn1.large,4,8,0.8,10,1.8,145.04,518,518,5283.6,8702.4,9324,12432,15540
cn-beijing,linux,classic,TRUE,ecs.sn2.large,4,16,0.8,10,2.41,160.16,572,572,5834.4,9609.6,10296,13728,17160
cn-beijing,linux,classic,TRUE,ecs.n2.large,4,16,低,低,2.04,164.64,588,588,5997.6,9878.4,10584,14112,17640
cn-beijing,linux,classic,TRUE,ecs.e3.large,4,32,低,低,3.46,278.88,996,996,10159.2,16732.8,17928,23904,29880
cn-beijing,linux,classic,TRUE,ecs.n1.xlarge,8,16,低,低,2.69,217.28,776,776,7915.2,13036.8,13968,18624,23280
cn-beijing,linux,classic,TRUE,ecs.sn1.xlarge,8,16,1.5,20,3.6,290.08,1036,1036,10567.2,17404.8,18648,24864,31080
cn-beijing,linux,classic,TRUE,ecs.n2.xlarge,8,32,低,低,4.08,329.28,1176,1176,11995.2,19756.8,21168,28224,35280
cn-beijing,linux,classic,TRUE,ecs.sn2.xlarge,8,32,1.5,20,4.82,320.32,1144,1144,11668.8,19219.2,20592,27456,34320
cn-beijing,linux,classic,TRUE,ecs.e3.xlarge,8,64,低,低,6.92,557.76,1992,1992,20318.4,33465.6,35856,47808,59760
cn-beijing,linux,classic,TRUE,ecs.n1.3xlarge,16,32,低,低,5.39,434.56,1552,1552,15830.4,26073.6,27936,37248,46560
cn-beijing,linux,classic,TRUE,ecs.sn1.3xlarge,16,32,3,40,7.19,580.16,2072,2072,21134.4,34809.6,37296,49728,62160
cn-beijing,linux,classic,TRUE,ecs.n2.3xlarge,16,64,低,低,8.17,658.56,2352,2352,23990.4,39513.6,42336,56448,70560
cn-beijing,linux,classic,TRUE,ecs.sn2.3xlarge,16,64,3,40,9.64,640.64,2288,2288,23337.6,38438.4,41184,54912,68640
cn-beijing,linux,classic,TRUE,ecs.e3.3xlarge,16,128,低,低,13.83,1115.52,3984,3984,40636.8,66931.2,71712,95616,119520
cn-beijing,linux,classic,TRUE,ecs.n1.7xlarge,32,64,低,低,10.78,869.12,3104,3104,31660.8,52147.2,55872,74496,93120
cn-beijing,linux,classic,TRUE,ecs.sn1.7xlarge,32,64,6,80,14.39,1160.32,4144,4144,42268.8,69619.2,74592,99456,124320
cn-beijing,linux,classic,TRUE,ecs.n2.7xlarge,32,128,低,低,16.32,1317.12,4704,4704,47980.8,79027.2,84672,112896,141120
cn-beijing,linux,classic,TRUE,ecs.sn2.7xlarge,32,128,6,80,19.28,1281.28,4576,4576,46675.2,76876.8,82368,109824,137280
cn-beijing,linux,classic,TRUE,ecs.e3.7xlarge,unknown,unknown,unknown,unknown,27.67,2231.04,7968,7968,81273.6,133862.4,143424,191232,239040
cn-beijing,linux,classic,TRUE,ecs.sn2.13xlarge,56,224,10,120,33.5,2242.24,8008,8008,81681.6,134534.4,144144,192192,240240
me-east-1,linux,vpc,TRUE,ecs.hfc5.large,2,4,1,30,0.84,118.16,422,422,4304.4,8608.8,12913.2,17217.6,21522
me-east-1,linux,vpc,TRUE,ecs.hfg5.large,2,8,1,30,0.97,136.92,489,489,4987.8,9975.6,14963.4,19951.2,24939
me-east-1,linux,vpc,TRUE,ecs.hfc5.xlarge,4,8,1.5,50,1.68,236.6,845,845,8619,17238,25857,34476,43095
me-east-1,linux,vpc,TRUE,ecs.hfg5.xlarge,4,16,1.5,50,1.93,273.84,978,978,9975.6,19951.2,29926.8,39902.4,49878
me-east-1,linux,vpc,TRUE,ecs.i2.xlarge,4,32,1,50,2.57,353.64,1263,1263,12882.6,25765.2,38647.8,51530.4,64413
me-east-1,linux,vpc,TRUE,ecs.hfc5.2xlarge,8,16,2,100,3.35,473.2,1690,1690,17238,34476,51714,68952,86190
me-east-1,linux,vpc,TRUE,ecs.hfg5.2xlarge,8,32,2,100,3.869,546.15,1950.55,1950.55,19895.61,39791.22,59686.83,79582.44,99478.05
me-east-1,linux,vpc,TRUE,ecs.i2.2xlarge,8,64,2,100,5.13,707.28,2526,2526,25765.2,51530.4,77295.6,103060.8,128826
me-east-1,linux,vpc,TRUE,ecs.hfc5.3xlarge,12,24,2.5,130,5.03,709.8,2535,2535,25857,51714,77571,103428,129285
me-east-1,linux,vpc,TRUE,ecs.hfg5.3xlarge,12,48,2.5,130,5.79,819.21,2925.76,2925.76,29842.75,59685.5,89528.26,119371.01,149213.76
me-east-1,linux,vpc,TRUE,ecs.hfc5.4xlarge,16,32,3,160,6.71,946.4,3380,3380,34476,68952,103428,137904,172380
me-east-1,linux,vpc,TRUE,ecs.hfg5.4xlarge,16,64,3,160,7.725,1092.27,3900.96,3900.96,39789.79,79579.58,119369.38,159159.17,198948.96
me-east-1,linux,vpc,TRUE,ecs.i2.4xlarge,16,128,3,150,10.26,1414.28,5051,5051,51520.2,103040.4,154560.6,206080.8,257601
me-east-1,linux,vpc,TRUE,ecs.hfc5.6xlarge,24,48,4.5,200,10.06,1419.6,5070,5070,51714,103428,155142,206856,258570
me-east-1,linux,vpc,TRUE,ecs.hfg5.6xlarge,24,96,4.5,200,11.58,1638.28,5851,5851,59680.2,119360.4,179040.6,238720.8,298401
me-east-1,linux,vpc,TRUE,ecs.hfc5.8xlarge,32,64,6,250,13.42,1892.52,6759,6759,68941.8,137883.6,206825.4,275767.2,344709
me-east-1,linux,vpc,TRUE,ecs.hfg5.8xlarge,32,128,6,250,15.436,2184.5,7801.79,7801.79,79578.26,159156.52,238734.77,318313.03,397891.29
me-east-1,linux,vpc,TRUE,ecs.i2.8xlarge,32,256,6,200,20.52,2828.28,10101,10101,103030.2,206060.4,309090.6,412120.8,515151
me-east-1,linux,vpc,TRUE,ecs.hfg5.14xlarge,56,160,10,400,27.008,3822.84,13653,13653,139260.6,278521.2,417781.8,557042.4,696303
me-east-1,linux,vpc,TRUE,ecs.i2.16xlarge,64,512,10,400,41.04,5656.56,20202,20202,206060.4,412120.8,618181.2,824241.6,1030302
me-east-1,linux,vpc,TRUE,ecs.sn1ne.large,2,4,0.5,12,0.85,118.44,423,423,4314.6,8629.2,12943.8,17258.4,21573
me-east-1,linux,vpc,TRUE,ecs.sn2ne.large,2,8,0.5,12,1.04,145.6,520,520,5304,10608,15912,21216,26520
me-east-1,linux,vpc,TRUE,ecs.se1ne.large,2,16,0.5,12,1.39,178.92,639,639,6517.8,13035.6,19553.4,26071.2,32589
me-east-1,linux,vpc,TRUE,ecs.sn1ne.xlarge,4,8,0.8,30,1.69,240.8,860,860,8772,17544,26316,35088,43860
me-east-1,linux,vpc,TRUE,ecs.sn2ne.xlarge,4,16,0.8,30,2.09,290.92,1039,1039,10597.8,21195.6,31793.4,42391.2,52989
me-east-1,linux,vpc,TRUE,ecs.se1ne.xlarge,4,32,0.8,30,2.78,358.12,1279,1279,13045.8,26091.6,39137.4,52183.2,65229
me-east-1,linux,vpc,TRUE,ecs.sn1ne.2xlarge,8,16,1.5,100,3.39,480.2,1715,1715,17493,34986,52479,69972,87465
me-east-1,linux,vpc,TRUE,ecs.d1.2xlarge,8,32,3,30,6.36,856.24,3058,3058,31191.6,62383.2,93574.8,124766.4,155958
me-east-1,linux,vpc,TRUE,ecs.sn2ne.2xlarge,8,32,1.5,100,4.17,581.84,2078,2078,21195.6,42391.2,63586.8,84782.4,105978
me-east-1,linux,vpc,TRUE,ecs.se1ne.2xlarge,8,64,1.5,100,5.56,716.24,2558,2558,26091.6,52183.2,78274.8,104366.4,130458
me-east-1,linux,vpc,TRUE,ecs.sn1ne.3xlarge,12,24,2.5,130,5.08,721.28,2576,2576,26275.2,52550.4,78825.6,105100.8,131376
me-east-1,linux,vpc,TRUE,ecs.sn2ne.3xlarge,12,48,2.5,130,6.26,872.76,3117,3117,31793.4,63586.8,95380.2,127173.6,158967
me-east-1,linux,vpc,TRUE,ecs.se1ne.3xlarge,12,96,2.5,130,8.34,1074.08,3836,3836,39127.2,78254.4,117381.6,156508.8,195636
me-east-1,linux,vpc,TRUE,ecs.sn1ne.4xlarge,16,32,3,160,6.78,960.68,3431,3431,34996.2,69992.4,104988.6,139984.8,174981
me-east-1,linux,vpc,TRUE,ecs.d1.4xlarge,16,64,6,60,12.74,1712.76,6117,6117,62393.4,124786.8,187180.2,249573.6,311967
me-east-1,linux,vpc,TRUE,ecs.sn2ne.4xlarge,16,64,3,160,8.34,1163.68,4156,4156,42391.2,84782.4,127173.6,169564.8,211956
me-east-1,linux,vpc,TRUE,ecs.se1ne.4xlarge,16,128,3,160,11.12,1432.2,5115,5115,52173,104346,156519,208692,260865
me-east-1,linux,vpc,TRUE,ecs.sn1ne.6xlarge,24,48,4.5,200,10.16,1442.56,5152,5152,52550.4,105100.8,157651.2,210201.6,262752
me-east-1,linux,vpc,TRUE,ecs.sn2ne.6xlarge,24,96,4.5,200,12.52,1745.52,6234,6234,63586.8,127173.6,190760.4,254347.2,317934
me-east-1,linux,vpc,TRUE,ecs.d1.6xlarge,24,96,8,80,19.11,2569.28,9176,9176,93595.2,187190.4,280785.6,374380.8,467976
me-east-1,linux,vpc,TRUE,ecs.se1ne.6xlarge,24,192,4.5,200,16.69,2148.44,7673,7673,78264.6,156529.2,234793.8,313058.4,391323
me-east-1,linux,vpc,TRUE,ecs.sn1ne.8xlarge,32,64,6,250,13.56,1921.36,6862,6862,69992.4,139984.8,209977.2,279969.6,349962
me-east-1,linux,vpc,TRUE,ecs.sn2ne.8xlarge,32,128,6,250,16.68,2327.36,8312,8312,84782.4,169564.8,254347.2,339129.6,423912
me-east-1,linux,vpc,TRUE,ecs.d1-c8d3.8xlarge,unknown,unknown,unknown,unknown,24.47,3288.88,11746,11746,119809.2,239618.4,359427.6,479236.8,599046
me-east-1,linux,vpc,TRUE,ecs.se1ne.8xlarge,32,256,6,250,22.25,2864.4,10230,10230,104346,208692,313038,417384,521730
me-east-1,linux,vpc,TRUE,ecs.d1-c14d3.14xlarge,unknown,unknown,unknown,unknown,37.1,4987.64,17813,17813,181692.6,363385.2,545077.8,726770.4,908463
me-east-1,linux,vpc,TRUE,ecs.n1.tiny,unknown,unknown,unknown,unknown,0.129,20.16,72,72,734.4,1468.8,2203.2,2937.6,3672
me-east-1,linux,vpc,TRUE,ecs.n1.small,1,2,低,低,0.251,40.04,143,143,1458.6,2917.2,4375.8,5834.4,7293
me-east-1,linux,vpc,TRUE,ecs.n2.small,1,4,低,低,0.474,70.28,251,251,2560.2,5120.4,7680.6,10240.8,12801
me-east-1,linux,vpc,TRUE,ecs.e3.small,1,8,低,低,0.636,94.92,339,339,3457.8,6915.6,10373.4,13831.2,17289
me-east-1,linux,vpc,TRUE,ecs.n1.medium,2,4,低,低,0.494,79.8,285,285,2907,5814,8721,11628,14535
me-east-1,linux,vpc,TRUE,ecs.n2.medium,2,8,低,低,0.941,140.28,501,501,5110.2,10220.4,15330.6,20440.8,25551
me-east-1,linux,vpc,TRUE,ecs.e3.medium,2,16,低,低,1.272,189.56,677,677,6905.4,13810.8,20716.2,27621.6,34527
me-east-1,linux,vpc,TRUE,ecs.n1.large,4,8,低,低,1.461,217.84,778,778,7935.6,15871.2,23806.8,31742.4,39678
me-east-1,linux,vpc,TRUE,ecs.n2.large,4,16,低,低,1.894,282.24,1008,1008,10281.6,20563.2,30844.8,41126.4,51408
me-east-1,linux,vpc,TRUE,ecs.e3.large,4,32,低,低,2.537,378.84,1353,1353,13800.6,27601.2,41401.8,55202.4,69003
me-east-1,linux,vpc,TRUE,ecs.n1.xlarge,8,16,低,低,2.922,435.68,1556,1556,15871.2,31742.4,47613.6,63484.8,79356
me-east-1,linux,vpc,TRUE,ecs.n2.xlarge,8,32,低,低,3.795,566.44,2023,2023,20634.6,41269.2,61903.8,82538.4,103173
me-east-1,linux,vpc,TRUE,ecs.e3.xlarge,8,64,低,低,5.073,757.68,2706,2706,27601.2,55202.4,82803.6,110404.8,138006
me-east-1,linux,vpc,TRUE,ecs.n1.3xlarge,16,32,低,低,5.838,871.36,3112,3112,31742.4,63484.8,95227.2,126969.6,158712
me-east-1,linux,vpc,TRUE,ecs.n2.3xlarge,16,64,低,低,7.603,1134.56,4052,4052,41330.4,82660.8,123991.2,165321.6,206652
me-east-1,linux,vpc,TRUE,ecs.e3.3xlarge,16,128,低,低,10.146,1515.36,5412,5412,55202.4,110404.8,165607.2,220809.6,276012
me-east-1,linux,vpc,TRUE,ecs.n1.7xlarge,32,64,低,低,11.668,1742.44,6223,6223,63474.6,126949.2,190423.8,253898.4,317373
me-east-1,linux,vpc,TRUE,ecs.n2.7xlarge,32,128,低,低,15.212,2270.8,8110,8110,82722,165444,248166,330888,413610
us-east-1,linux,vpc,TRUE,ecs.t5-lc2m1.nano,1,0.5,0.1,4,0.04,4.75,17,16.15,153,244.8,275.4,293.76,306
us-east-1,linux,vpc,TRUE,ecs.t5-lc1m1.small,1,1,0.2,6,0.07,8.67,31,29.45,279,446.4,502.2,535.68,558
us-east-1,linux,vpc,TRUE,ecs.t5-lc1m2.small,1,2,0.2,6,0.12,13.99,50,47.5,450,720,810,864,900
us-east-1,linux,vpc,TRUE,ecs.t5-c1m1.large,2,2,0.5,10,0.19,22.95,82,77.9,738,1180.8,1328.4,1416.96,1476
us-east-1,linux,vpc,TRUE,ecs.ic5.large,2,2,1,30,0.51,65.51,234,222.3,2106,3369.6,3790.8,4043.52,4212
us-east-1,linux,vpc,TRUE,ecs.c5.large,2,4,1,20,0.535,68.81,245.8,233.51,2212.2,3539.52,3981.96,4247.42,4424.4
us-east-1,linux,vpc,TRUE,ecs.t5-c1m2.large,2,4,0.5,10,0.26,31.91,114,108.3,1026,1641.6,1846.8,1969.92,2052
us-east-1,linux,vpc,TRUE,ecs.t5-lc1m2.large,2,4,0.4,10,0.22,27.99,100,95,900,1440,1620,1728,1800
us-east-1,linux,vpc,TRUE,ecs.g5.large,2,8,1,20,0.677,85.71,306.14,290.83,2755.26,4408.42,4959.47,5290.1,5510.52
us-east-1,linux,vpc,TRUE,ecs.t5-c1m4.large,2,8,0.5,10,0.41,49.55,177,168.15,1593,2548.8,2867.4,3058.56,3186
us-east-1,linux,vpc,TRUE,ecs.t5-lc1m4.large,2,8,0.4,10,0.33,41.43,148,140.6,1332,2131.2,2397.6,2557.44,2664
us-east-1,linux,vpc,TRUE,ecs.r5.large,2,16,1,20,0.9,116.12,414.76,394.02,3732.84,5972.54,6719.11,7167.05,7465.68
us-east-1,linux,vpc,TRUE,ecs.ic5.xlarge,4,4,1.5,50,1.02,130.75,467,443.65,4203,6724.8,7565.4,8069.76,8406
us-east-1,linux,vpc,TRUE,ecs.t5-c1m1.xlarge,4,4,0.8,20,0.37,45.91,164,155.8,1476,2361.6,2656.8,2833.92,2952
us-east-1,linux,vpc,TRUE,ecs.c5.xlarge,4,8,1.5,30,1.069,137.62,491.53,466.95,4423.77,7078.03,7962.79,8493.64,8847.54
us-east-1,linux,vpc,TRUE,ecs.t5-c1m2.xlarge,4,8,0.8,20,0.52,63.55,227,215.65,2043,3268.8,3677.4,3922.56,4086
us-east-1,linux,vpc,TRUE,ecs.g5.xlarge,4,16,1.5,30,1.353,171.29,611.79,581.2,5506.11,8809.78,9911,10571.73,11012.22
us-east-1,linux,vpc,TRUE,ecs.t5-c1m4.xlarge,4,16,0.8,20,0.81,98.83,353,335.35,3177,5083.2,5718.6,6099.84,6354
us-east-1,linux,vpc,TRUE,ecs.i2.xlarge,4,32,1,50,1.8,250.31,894,849.3,8046,12873.6,14482.8,15448.32,16092
us-east-1,linux,vpc,TRUE,ecs.r5.xlarge,4,32,1.5,30,1.8,232.26,829.52,788.04,7465.68,11945.09,13438.22,14334.11,14931.36
us-east-1,linux,vpc,TRUE,ecs.ic5.2xlarge,8,8,2.5,80,2.02,261.51,934,887.3,8406,13449.6,15130.8,16139.52,16812
